id	GeneSymbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EnsemblGene	EnsemblTranscript	EntrezID
ENSG00000234998.1	NA	384.9372288	3.466058087	0.29427352	11.77835535	5.05E-32	1.81E-29	ENSG00000234998	ENST00000426275	---
ENSG00000119922.8	IFIT2	10465.28062	3.46793156	0.290638582	11.9321101	8.05E-33	3.13E-30	ENSG00000119922	ENST00000371826;ENST00000611722;ENST00000638108	3433
ENSG00000080824.17	HSP90AA1	6074.058345	3.475734933	0.863102464	4.027024693	5.65E-05	0.000777665	ENSG00000080824	ENST00000216281;ENST00000334701;ENST00000553585;ENST00000554401;ENST00000555662;ENST00000556554;ENST00000557089;ENST00000557234;ENST00000558600;ENST00000560130	3320
ENSG00000234770.1	GULOP	2.842157914	3.482164308	1.50352614	2.315998516	0.02055835	0.081310777	ENSG00000234770	ENST00000454030	---
ENSG00000102554.12	KLF5	334.9657815	3.492784882	0.354957677	9.840003781	7.57E-23	1.57E-20	ENSG00000102554	ENST00000377687;ENST00000464404;ENST00000476859;ENST00000477333;ENST00000539231	688
ENSG00000145685.12	LHFPL2	2274.727634	3.496647646	0.264047384	13.24250061	4.99E-40	3.58E-37	ENSG00000145685	ENST00000380345;ENST00000502722;ENST00000503686;ENST00000510949;ENST00000512759;ENST00000514587;ENST00000515007;ENST00000515349	10184
ENSG00000198019.11	FCGR1B	2958.332043	3.507411657	0.263579598	13.30684045	2.11E-40	1.63E-37	ENSG00000198019	ENST00000369178;ENST00000369383;ENST00000369384;ENST00000453173;ENST00000466915;ENST00000471609;ENST00000472543;ENST00000615565;ENST00000616817;ENST00000623603	2210
ENSG00000275077.1	NA	11.76609422	3.510987979	0.779861895	4.502063764	6.73E-06	0.000126619	---	---	---
ENSG00000233030.2	NA	890.0359663	3.527646108	0.265727172	13.27544367	3.21E-40	2.38E-37	ENSG00000233030	ENST00000428289	---
ENSG00000277511.1	NA	41.64392927	3.547427246	0.601100711	5.901552236	3.60E-09	1.64E-07	ENSG00000277511	ENST00000613639	---
ENSG00000229093.1	OR51AB1P	4.639499757	3.549896573	0.909940374	3.901240865	9.57E-05	0.001206157	ENSG00000229093	ENST00000429046	---
ENSG00000147697.7	GSDMC	15.15332831	3.569634572	0.93684358	3.810278097	0.000138811	0.001644569	ENSG00000147697	ENST00000276708;ENST00000521365;ENST00000522273;ENST00000619643	56169
ENSG00000125144.12	MT1G	30.40002232	3.57885659	0.751027709	4.765279029	1.89E-06	4.31E-05	ENSG00000125144	ENST00000379811;ENST00000444837;ENST00000568675;ENST00000569500	4495
ENSG00000281450.1	PANDAR	6.49935591	3.581947091	0.848028806	4.223850731	2.40E-05	0.000380331	ENSG00000281450	ENST00000629595	101154753
ENSG00000233087.6	NA	4.554902967	3.595609256	1.157925497	3.105216411	0.001901399	0.013391698	ENSG00000233087	ENST00000623617	150786
ENSG00000257452.1	NA	620.0461443	3.600402241	0.2868244	12.55263581	3.84E-36	1.82E-33	ENSG00000257452	ENST00000552784	---
ENSG00000233029.3	NA	1088.716604	3.621239958	0.277407466	13.05386625	6.04E-39	3.58E-36	ENSG00000233029	ENST00000457996	---
ENSG00000145365.10	TIFA	2419.108764	3.654510139	0.337299571	10.83461246	2.36E-27	6.43E-25	ENSG00000145365	ENST00000361717;ENST00000500655	92610
ENSG00000163121.8	NEURL3	3.636012117	3.657431806	1.034383798	3.53585566	0.000406457	0.003899583	ENSG00000163121	ENST00000310865;ENST00000435380;ENST00000444588;ENST00000451794	93082
ENSG00000124216.3	SNAI1	3.401560983	3.659544978	1.267557469	2.88708407	0.003888303	0.023318999	ENSG00000124216	ENST00000244050	6615
ENSG00000126709.13	IFI6	5942.631708	3.664015034	0.32280767	11.3504584	7.38E-30	2.27E-27	ENSG00000126709	ENST00000339145;ENST00000361157;ENST00000362020	2537
ENSG00000224411.3	HSP90AA2P	57.16784933	3.667070731	0.656734144	5.583797892	2.35E-08	8.79E-07	ENSG00000224411	ENST00000530115	---
ENSG00000240929.2	HIST2H2BB	47.03512679	3.69074769	0.406470351	9.079992378	1.09E-19	1.66E-17	ENSG00000240929	ENST00000449108;ENST00000609585	---
ENSG00000245311.2	ARNTL2-AS1	4.666899701	3.6928867	1.011634763	3.650414987	0.000261817	0.00275862	ENSG00000245311	ENST00000500498	101928646
ENSG00000171631.13	P2RY6	23.85254844	3.701393907	0.640469528	5.779188155	7.51E-09	3.15E-07	ENSG00000171631	ENST00000349767;ENST00000393590;ENST00000393591;ENST00000393592;ENST00000535931;ENST00000536225;ENST00000538328;ENST00000540124;ENST00000540342;ENST00000542092;ENST00000544437;ENST00000618468	5031
ENSG00000118523.5	CTGF	6.459747528	3.70832521	1.358912811	2.728891198	0.006354767	0.03388832	ENSG00000118523	ENST00000367976	1490
ENSG00000202046.1	NA	80.26892856	3.710700222	0.470259635	7.890747891	3.00E-15	3.02E-13	ENSG00000202046	ENST00000365176	---
ENSG00000131979.17	GCH1	7564.709998	3.715355007	0.258261758	14.38600523	6.34E-47	6.53E-44	ENSG00000131979	ENST00000254299;ENST00000395514;ENST00000395521;ENST00000491895;ENST00000536224;ENST00000543643;ENST00000622544	2643
ENSG00000196141.11	SPATS2L	566.2156859	3.719914142	0.36197992	10.27657595	8.99E-25	2.09E-22	ENSG00000196141	ENST00000358677;ENST00000360760;ENST00000366118;ENST00000409140;ENST00000409151;ENST00000409385;ENST00000409397;ENST00000409718;ENST00000409988;ENST00000421573;ENST00000423749;ENST00000428692;ENST00000438761;ENST00000439084;ENST00000439395;ENST00000444012;ENST00000449647;ENST00000451764;ENST00000453663;ENST00000457757;ENST00000459656;ENST00000460095;ENST00000462190;ENST00000468832;ENST00000471533;ENST00000471601;ENST00000619961	26010
ENSG00000236878.1	MTATP6P26	14.16328933	3.732380033	0.784854566	4.75550528	1.98E-06	4.50E-05	ENSG00000236878	ENST00000445926	---
ENSG00000111331.11	OAS3	8855.457701	3.745846293	0.32144504	11.65314696	2.21E-31	7.71E-29	ENSG00000111331	ENST00000228928;ENST00000546638;ENST00000546800;ENST00000546973;ENST00000548514;ENST00000549918;ENST00000551007	4940
ENSG00000105967.14	TFEC	3588.545371	3.755185784	0.25433567	14.76468397	2.47E-49	2.93E-46	ENSG00000105967	ENST00000265440;ENST00000320239;ENST00000393485;ENST00000457268;ENST00000462828;ENST00000465322;ENST00000474337;ENST00000484212;ENST00000497829	22797
ENSG00000158714.9	SLAMF8	785.7941481	3.760748693	0.335591328	11.20633454	3.80E-29	1.11E-26	ENSG00000158714	ENST00000289707;ENST00000368104;ENST00000471286;ENST00000497141	56833
ENSG00000263179.1	HNRNPCP4	7.440414848	3.773202106	0.981515033	3.844263183	0.000120915	0.001458055	ENSG00000263179	ENST00000571636	---
ENSG00000164509.12	IL31RA	69.81867693	3.787392898	0.515415332	7.348234838	2.01E-13	1.66E-11	ENSG00000164509	ENST00000297015;ENST00000354961;ENST00000359040;ENST00000396834;ENST00000396836;ENST00000447346;ENST00000490985;ENST00000611895	133396
ENSG00000134326.10	CMPK2	3190.08477	3.788651054	0.289329813	13.0945754	3.54E-39	2.27E-36	ENSG00000134326	ENST00000256722;ENST00000404168;ENST00000458098;ENST00000465619;ENST00000470479;ENST00000478738;ENST00000491738	129607
ENSG00000149948.12	HMGA2	297.225887	3.809238697	0.957056215	3.980161916	6.89E-05	0.000918258	ENSG00000149948	ENST00000354636;ENST00000393577;ENST00000393578;ENST00000403681;ENST00000425208;ENST00000536545;ENST00000537275;ENST00000537429;ENST00000539662;ENST00000541363;ENST00000545998	8091
ENSG00000203666.11	EFCAB2	363.5877665	3.815754097	0.430459739	8.864369313	7.69E-19	1.09E-16	ENSG00000203666	ENST00000366521;ENST00000366522;ENST00000366523;ENST00000391837;ENST00000425550;ENST00000427529;ENST00000447569;ENST00000473686;ENST00000479260;ENST00000479923;ENST00000487845;ENST00000495271;ENST00000497591;ENST00000518607;ENST00000549220;ENST00000551317	84288
ENSG00000162654.8	GBP4	15593.06482	3.826277789	0.239543511	15.97320577	1.96E-57	3.10E-54	ENSG00000162654	ENST00000355754;ENST00000471938;ENST00000481397	115361
ENSG00000140105.16	WARS	7684.469184	3.834210228	0.209066418	18.33967534	3.99E-75	9.46E-72	ENSG00000140105	ENST00000344102;ENST00000355338;ENST00000358655;ENST00000392882;ENST00000553395;ENST00000553413;ENST00000553524;ENST00000553545;ENST00000553581;ENST00000553769;ENST00000553808;ENST00000553934;ENST00000554084;ENST00000554331;ENST00000554509;ENST00000554601;ENST00000554605;ENST00000554772;ENST00000554820;ENST00000554950;ENST00000555031;ENST00000555063;ENST00000555410;ENST00000555464;ENST00000555813;ENST00000556209;ENST00000556295;ENST00000556338;ENST00000556435;ENST00000556504;ENST00000556579;ENST00000556645;ENST00000556660;ENST00000556695;ENST00000556698;ENST00000556783;ENST00000557094;ENST00000557135;ENST00000557239;ENST00000557297;ENST00000557347;ENST00000557614;ENST00000557722;ENST00000627608	7453
ENSG00000136514.2	RTP4	719.5825335	3.849678353	0.308734492	12.46922017	1.10E-35	4.82E-33	ENSG00000136514	ENST00000259030	64108
ENSG00000119917.12	IFIT3	10110.26019	3.859302076	0.331912971	11.6274518	2.99E-31	1.01E-28	ENSG00000119917	ENST00000371811;ENST00000371818	3437
ENSG00000274441.1	NA	8.918068147	3.865464384	2.801244753	1.379909549	0.167614496	0.347373649	ENSG00000274441	ENST00000618632	---
ENSG00000213931.4	HBE1	4.648393447	3.909500516	1.087949676	3.593457125	0.000326319	0.003271058	ENSG00000213931	ENST00000292896;ENST00000380237;ENST00000396895	3046
ENSG00000110492.14	MDK	24.11775404	3.914848826	0.576859918	6.786480918	1.15E-11	7.63E-10	ENSG00000110492	ENST00000359803;ENST00000395565;ENST00000395566;ENST00000395569;ENST00000405308;ENST00000407067;ENST00000441869;ENST00000481047;ENST00000489525;ENST00000490240;ENST00000533283;ENST00000533952;ENST00000617138	4192
ENSG00000242113.3	RN7SL124P	53.68458997	3.962614638	0.530316903	7.472163554	7.89E-14	6.82E-12	ENSG00000242113	ENST00000498656	---
ENSG00000179044.14	EXOC3L1	20.6357178	3.966141153	0.559856866	7.08420562	1.40E-12	1.05E-10	ENSG00000179044	ENST00000314586;ENST00000545725;ENST00000562887;ENST00000563536;ENST00000563889;ENST00000564324;ENST00000564418	283849
ENSG00000261703.1	LINC02168	3.424812135	3.966603875	1.372672739	2.889693779	0.003856173	0.02320261	ENSG00000261703	ENST00000565327	105371252
ENSG00000258666.1	NA	1039.62194	3.989309807	0.215761168	18.48947077	2.51E-76	6.61E-73	ENSG00000258666	ENST00000557226	---
ENSG00000217648.1	NA	4.789442115	3.993831939	1.050888802	3.800432484	0.000144444	0.001700262	ENSG00000217648	ENST00000402907	---
ENSG00000137965.9	IFI44	4601.983675	3.996227014	0.333445668	11.98464217	4.28E-33	1.75E-30	ENSG00000137965	ENST00000370747;ENST00000438486;ENST00000446486;ENST00000467790;ENST00000470323;ENST00000472152;ENST00000476911;ENST00000485662;ENST00000495254	10561
ENSG00000239570.1	SETP11	67.58100921	4.000944523	0.49599063	8.066572796	7.23E-16	7.83E-14	ENSG00000239570	ENST00000473027	---
ENSG00000272567.1	NA	53.14621872	4.007304066	0.481797075	8.317410537	8.99E-17	1.07E-14	ENSG00000272567	ENST00000610220	---
ENSG00000239254.1	NA	6.334014131	4.027155752	1.377677616	2.923148134	0.003465116	0.021353655	ENSG00000239254	ENST00000489759	---
ENSG00000244535.1	NA	6.675107183	4.029715188	0.97659841	4.126276621	3.69E-05	0.000546616	ENSG00000244535	ENST00000466686	---
ENSG00000152779.13	SLC16A12	4.865106016	4.033462883	0.991280567	4.068941747	4.72E-05	0.000674739	ENSG00000152779	ENST00000371790;ENST00000475682	387700
ENSG00000205846.3	CLEC6A	447.0872949	4.073529472	0.359866598	11.31955422	1.05E-29	3.19E-27	ENSG00000205846	ENST00000382073	93978
ENSG00000159189.10	C1QC	35.08374121	4.099349624	1.159583406	3.535191694	0.000407479	0.003903706	ENSG00000159189	ENST00000374637;ENST00000374639;ENST00000374640	714
ENSG00000151364.14	KCTD14	11.73577975	4.130097522	0.771188249	5.355498514	8.53E-08	2.84E-06	ENSG00000151364	ENST00000353172;ENST00000533144	65987
ENSG00000002549.11	LAP3	3090.263872	4.134464464	0.271566372	15.22450822	2.43E-52	3.03E-49	ENSG00000002549	ENST00000226299;ENST00000503467;ENST00000504614;ENST00000507960;ENST00000508014;ENST00000508497;ENST00000509583;ENST00000512397;ENST00000513105;ENST00000606142;ENST00000618908	51056
ENSG00000172159.14	FRMD3	816.0465396	4.136207145	0.376272446	10.99258581	4.15E-28	1.17E-25	ENSG00000172159	ENST00000304195;ENST00000328788;ENST00000376434;ENST00000376438;ENST00000431299;ENST00000465485;ENST00000621208	257019
ENSG00000279539.1	NA	3.887116954	4.181274599	1.157424468	3.612568004	0.00030318	0.003090059	ENSG00000279539	ENST00000624246	---
ENSG00000121797.9	CCRL2	459.7669642	4.203340544	0.352775735	11.91505005	9.88E-33	3.78E-30	ENSG00000121797	ENST00000357392;ENST00000399036;ENST00000400880;ENST00000400882;ENST00000433848;ENST00000441909;ENST00000495870	9034
ENSG00000145147.18	SLIT2	4.934796537	4.236021298	1.203949058	3.51843898	0.000434094	0.004104929	ENSG00000145147	ENST00000273739;ENST00000503823;ENST00000503837;ENST00000504154;ENST00000508541;ENST00000508824;ENST00000509099;ENST00000509394;ENST00000509941;ENST00000511508;ENST00000512993;ENST00000622093	9353
ENSG00000224789.1	NA	91.76046545	4.262999802	0.422016145	10.10150879	5.44E-24	1.21E-21	ENSG00000224789	ENST00000455707	---
ENSG00000078098.12	FAP	14.23471076	4.268217603	0.916907569	4.655014033	3.24E-06	6.82E-05	ENSG00000078098	ENST00000188790;ENST00000422436;ENST00000443424;ENST00000447386;ENST00000450031;ENST00000461506;ENST00000462608;ENST00000465088;ENST00000465424;ENST00000480044;ENST00000480838;ENST00000493182;ENST00000497414;ENST00000627638	2191
ENSG00000139572.3	GPR84	90.80179896	4.269502523	0.439905159	9.705506815	2.86E-22	5.69E-20	ENSG00000139572	ENST00000267015;ENST00000551809	53831
ENSG00000108691.8	CCL2	74.61468737	4.276420825	0.363507223	11.76433522	5.96E-32	2.11E-29	ENSG00000108691	ENST00000225831;ENST00000580907;ENST00000582017;ENST00000624362	6347
ENSG00000223387.5	LINC02068	89.2438117	4.283057917	1.248221629	3.431328073	0.000600634	0.005328861	ENSG00000223387	ENST00000418839;ENST00000424941;ENST00000441185	---
ENSG00000115155.15	OTOF	30.22783905	4.283440831	0.779107695	5.497880278	3.84E-08	1.37E-06	ENSG00000115155	ENST00000272371;ENST00000338581;ENST00000339598;ENST00000402415;ENST00000403946;ENST00000426958;ENST00000464574	9381
ENSG00000237568.1	NA	3727.090537	4.299991138	0.220114373	19.53525832	5.51E-85	2.61E-81	ENSG00000237568	ENST00000437128	---
ENSG00000237980.1	NA	4.486837329	4.300362037	1.086318514	3.958656674	7.54E-05	0.0009894	ENSG00000237980	ENST00000446962	---
ENSG00000168899.4	VAMP5	279.2857269	4.321376212	0.639677371	6.75555586	1.42E-11	9.37E-10	ENSG00000168899	ENST00000306384;ENST00000462451	10791
ENSG00000260943.1	NA	601.0211191	4.332518366	0.377507415	11.47664442	1.73E-30	5.61E-28	ENSG00000260943	ENST00000563933	---
ENSG00000213500.3	LAP3P2	5.520713475	4.333385408	1.112596022	3.894841724	9.83E-05	0.001231246	ENSG00000213500	ENST00000454686	---
ENSG00000117228.9	GBP1	20848.66349	4.382722816	0.24973086	17.54978467	5.97E-69	1.29E-65	ENSG00000117228	ENST00000370473;ENST00000459831;ENST00000468959;ENST00000469194;ENST00000479889;ENST00000484970;ENST00000493139;ENST00000495131	2633
ENSG00000137959.14	IFI44L	18500.89067	4.40676406	0.361544611	12.18871454	3.57E-34	1.54E-31	ENSG00000137959	ENST00000370751;ENST00000450498;ENST00000452835;ENST00000459784;ENST00000462041;ENST00000474002;ENST00000476521;ENST00000476876;ENST00000486882;ENST00000494910	10964
ENSG00000154451.13	GBP5	50155.6616	4.442863315	0.226942348	19.57705716	2.43E-85	1.44E-81	ENSG00000154451	ENST00000370459;ENST00000443807;ENST00000471171;ENST00000481145;ENST00000490568	115362
ENSG00000265531.2	FCGR1CP	574.19446	4.462701829	0.405944952	10.99336698	4.11E-28	1.17E-25	ENSG00000265531	ENST00000579737	---
ENSG00000215874.3	CAPNS1P1	9.761169693	4.535479143	0.902156159	5.027377023	4.97E-07	1.37E-05	ENSG00000215874	ENST00000401029	---
ENSG00000255221.2	CARD17	193.1634861	4.56361347	0.446249085	10.22660576	1.51E-24	3.44E-22	ENSG00000255221	ENST00000375707;ENST00000638172;ENST00000638998	440068
ENSG00000150337.12	FCGR1A	3524.048028	4.58188777	0.230363638	19.88980468	4.99E-88	5.91E-84	ENSG00000150337	ENST00000369168;ENST00000444948;ENST00000489479;ENST00000489704	2209
ENSG00000187608.7	ISG15	1083.71226	4.618467372	0.385924636	11.96727792	5.27E-33	2.12E-30	ENSG00000187608	ENST00000379389;ENST00000624652;ENST00000624697	9636
ENSG00000183347.14	GBP6	183.8391521	4.644189423	0.452460012	10.26430911	1.02E-24	2.35E-22	ENSG00000183347	ENST00000370456	163351
ENSG00000182352.7	C17orf77	4.297875321	4.665443517	1.236099299	3.774327453	0.00016044	0.001845487	ENSG00000182352	ENST00000328023;ENST00000392620;ENST00000524389	---
ENSG00000134321.10	RSAD2	13570.81549	4.694469445	0.39164055	11.98667873	4.17E-33	1.74E-30	ENSG00000134321	ENST00000382040;ENST00000442639;ENST00000474872;ENST00000477834;ENST00000489749	91543
ENSG00000124785.7	NRN1	124.4936584	4.697032536	0.922791509	5.090025744	3.58E-07	1.03E-05	ENSG00000124785	ENST00000244766;ENST00000495850;ENST00000616243;ENST00000622188	51299
ENSG00000280270.1	NA	38.87914084	4.72830078	0.598584117	7.899141728	2.81E-15	2.83E-13	ENSG00000280270	ENST00000624716	---
ENSG00000231256.6	C17orf105	6.636250166	4.761460809	1.050466	4.532712919	5.82E-06	0.000112326	ENSG00000231256	ENST00000449302;ENST00000590148	284067
ENSG00000223914.1	LINC02471	45.7442853	4.815322891	0.479947149	10.03302739	1.09E-23	2.37E-21	ENSG00000223914	ENST00000417422;ENST00000457989	---
ENSG00000138271.5	GPR87	11.35172123	4.856972223	0.796077318	6.101131279	1.05E-09	5.27E-08	ENSG00000138271	ENST00000260843;ENST00000629077	53836
ENSG00000128342.4	LIF	11.79723074	4.859254448	1.050019186	4.627776819	3.70E-06	7.65E-05	ENSG00000128342	ENST00000249075;ENST00000403987	3976
ENSG00000236841.6	NA	5.900974574	4.860202	1.409395102	3.44843117	0.000563853	0.005072967	ENSG00000236841	ENST00000418968;ENST00000609668	---
ENSG00000222179.1	RN7SKP26	10.93451272	4.874508147	0.865301106	5.633308581	1.77E-08	6.77E-07	ENSG00000222179	ENST00000410247	---
ENSG00000234571.1	NA	577.279625	4.909191502	1.070595162	4.585478879	4.53E-06	9.01E-05	ENSG00000234571	ENST00000415338	---
ENSG00000149131.14	SERPING1	4725.569527	4.979911753	0.310601087	16.03314333	7.50E-58	1.27E-54	ENSG00000149131	ENST00000278407;ENST00000340687;ENST00000378323;ENST00000378324;ENST00000403558;ENST00000405496;ENST00000457869;ENST00000528996;ENST00000530113;ENST00000531133;ENST00000531605;ENST00000531797;ENST00000619430	710
ENSG00000233785.1	NA	7.149159565	4.990667894	1.057504794	4.719286305	2.37E-06	5.24E-05	ENSG00000233785	ENST00000366134	---
ENSG00000197646.7	PDCD1LG2	260.626781	5.023182935	0.71992016	6.977416678	3.01E-12	2.12E-10	ENSG00000197646	ENST00000397747	80380
ENSG00000179165.10	PXT1	46.02662778	5.028554593	0.506975175	9.918739304	3.45E-23	7.24E-21	ENSG00000179165	ENST00000454782;ENST00000619547	222659
ENSG00000264672.4	SEPT4-AS1	14.86498024	5.033919053	0.699617687	7.195242692	6.23E-13	4.80E-11	ENSG00000264672	ENST00000578022;ENST00000580589;ENST00000580769	101927688
ENSG00000162840.4	MT2P1	5.520961612	5.039131638	1.279843227	3.93730383	8.24E-05	0.001064583	ENSG00000162840	ENST00000262499	---
ENSG00000138755.5	CXCL9	227.1068078	5.048123268	0.308823999	16.34627905	4.62E-60	9.13E-57	ENSG00000138755	ENST00000264888	4283
ENSG00000258812.1	TRAV33	3.92416929	5.093396259	1.450882871	3.510549584	0.000447181	0.004201906	ENSG00000258812	ENST00000557514	---
ENSG00000168062.8	BATF2	1770.46508	5.101070923	0.313706883	16.26062801	1.88E-59	3.42E-56	ENSG00000168062	ENST00000301887;ENST00000435842;ENST00000527454;ENST00000527716;ENST00000534177	116071
ENSG00000188820.11	FAM26F	883.4477308	5.115684562	0.3650391	14.01407292	1.28E-44	1.26E-41	ENSG00000188820	ENST00000368604;ENST00000368605;ENST00000368606	441168
ENSG00000244158.1	NA	407.183203	5.199093692	0.411281983	12.64119	1.25E-36	6.45E-34	ENSG00000244158	ENST00000476099	---
ENSG00000010030.12	ETV7	504.1898949	5.239161892	0.384910144	13.61138949	3.43E-42	3.12E-39	ENSG00000010030	ENST00000339796;ENST00000340181;ENST00000373737;ENST00000373738;ENST00000538992;ENST00000615781;ENST00000620358;ENST00000627426	51513
ENSG00000123610.4	TNFAIP6	5529.382563	5.257108774	0.365051041	14.40102391	5.10E-47	5.49E-44	ENSG00000123610	ENST00000243347;ENST00000460812	7130
